date,value
2022/12/11-19:47:45,1.16
2022/12/11-19:48:00,1.16
2022/12/11-19:48:15,1.16
2022/12/11-19:48:30,1.16
2022/12/11-19:48:45,1.16
2022/12/11-19:49:00,1.1626666667
2022/12/11-19:49:15,1.18
2022/12/11-19:49:30,1.18
2022/12/11-19:49:45,1.18
2022/12/11-19:50:00,1.18
2022/12/11-19:50:15,1.18
2022/12/11-19:50:30,1.18
2022/12/11-19:50:45,1.18
2022/12/11-19:51:00,1.18
2022/12/11-19:51:15,1.18
2022/12/11-19:51:30,1.18
2022/12/11-19:51:45,1.18
2022/12/11-19:52:00,1.18
2022/12/11-19:52:15,1.18
2022/12/11-19:52:30,1.18
2022/12/11-19:52:45,1.18
2022/12/11-19:53:00,1.18
2022/12/11-19:53:15,1.18
2022/12/11-19:53:30,1.1813333333
2022/12/11-19:53:45,1.19
2022/12/11-19:54:00,1.19
2022/12/11-19:54:15,1.19
2022/12/11-19:54:30,1.19
2022/12/11-19:54:45,1.19
2022/12/11-19:55:00,1.1886666667
2022/12/11-19:55:15,1.18
2022/12/11-19:55:30,1.18
2022/12/11-19:55:45,1.18
2022/12/11-19:56:00,1.18
2022/12/11-19:56:15,1.18
2022/12/11-19:56:30,1.1786666667
2022/12/11-19:56:45,1.16
2022/12/11-19:57:00,1.16
2022/12/11-19:57:15,1.16
2022/12/11-19:57:30,1.16
2022/12/11-19:57:45,1.16
2022/12/11-19:58:00,1.16
2022/12/11-19:58:15,1.16
2022/12/11-19:58:30,1.16
2022/12/11-19:58:45,1.16
2022/12/11-19:59:00,1.16
2022/12/11-19:59:15,1.16
2022/12/11-19:59:30,1.1606666667
2022/12/11-19:59:45,1.17
2022/12/11-20:00:00,1.17
2022/12/11-20:00:15,1.17
2022/12/11-20:00:30,1.17
2022/12/11-20:00:45,1.17
2022/12/11-20:01:00,1.16
2022/12/11-20:01:15,1.16
2022/12/11-20:01:30,1.16
2022/12/11-20:01:45,1.16
2022/12/11-20:02:00,1.16
2022/12/11-20:02:15,1.16
2022/12/11-20:02:30,1.1513333333
2022/12/11-20:02:45,1.15
2022/12/11-20:03:00,1.15
2022/12/11-20:03:15,1.15
2022/12/11-20:03:30,1.15
2022/12/11-20:03:45,1.15
2022/12/11-20:04:00,1.1313333333
2022/12/11-20:04:15,1.13
2022/12/11-20:04:30,1.13
2022/12/11-20:04:45,1.13
2022/12/11-20:05:00,1.13
2022/12/11-20:05:15,1.13
2022/12/11-20:05:30,1.1113333333
2022/12/11-20:05:45,1.11
2022/12/11-20:06:00,1.11
2022/12/11-20:06:15,1.11
2022/12/11-20:06:30,1.11
2022/12/11-20:06:45,1.11
2022/12/11-20:07:00,1.11
2022/12/11-20:07:15,1.11
2022/12/11-20:07:30,1.11
2022/12/11-20:07:45,1.11
2022/12/11-20:08:00,1.11
2022/12/11-20:08:15,1.11
2022/12/11-20:08:30,1.1006666667
2022/12/11-20:08:45,1.1
2022/12/11-20:09:00,1.1
2022/12/11-20:09:15,1.1
2022/12/11-20:09:30,1.1
2022/12/11-20:09:45,1.1
2022/12/11-20:10:00,1.0906666667
2022/12/11-20:10:15,1.09
2022/12/11-20:10:30,1.09
2022/12/11-20:10:45,1.09
2022/12/11-20:11:00,1.09
2022/12/11-20:11:15,1.09
2022/12/11-20:11:30,1.082
2022/12/11-20:11:45,1.08
2022/12/11-20:12:00,1.08
2022/12/11-20:12:15,1.08
2022/12/11-20:12:30,1.08
2022/12/11-20:12:45,1.08
