date,value
2022/12/11-19:45:15,580.86666667
2022/12/11-19:45:30,579
2022/12/11-19:45:45,579
2022/12/11-19:46:00,579
2022/12/11-19:46:15,579
2022/12/11-19:46:30,579
2022/12/11-19:46:45,579
2022/12/11-19:47:00,579
2022/12/11-19:47:15,579
2022/12/11-19:47:30,579
2022/12/11-19:47:45,579
2022/12/11-19:48:00,579.13333333
2022/12/11-19:48:15,581
2022/12/11-19:48:30,581
2022/12/11-19:48:45,581
2022/12/11-19:49:00,581
2022/12/11-19:49:15,581
2022/12/11-19:49:30,580.73333333
2022/12/11-19:49:45,579
2022/12/11-19:50:00,579
2022/12/11-19:50:15,579
2022/12/11-19:50:30,579
2022/12/11-19:50:45,579
2022/12/11-19:51:00,579
2022/12/11-19:51:15,579
2022/12/11-19:51:30,579
2022/12/11-19:51:45,579
2022/12/11-19:52:00,579.13333333
2022/12/11-19:52:15,581
2022/12/11-19:52:30,581
2022/12/11-19:52:45,581
2022/12/11-19:53:00,581
2022/12/11-19:53:15,581
2022/12/11-19:53:30,580.73333333
2022/12/11-19:53:45,579
2022/12/11-19:54:00,579
2022/12/11-19:54:15,579
2022/12/11-19:54:30,579
2022/12/11-19:54:45,579
2022/12/11-19:55:00,579
2022/12/11-19:55:15,579
2022/12/11-19:55:30,579
2022/12/11-19:55:45,579
2022/12/11-19:56:00,579.13333333
2022/12/11-19:56:15,581
2022/12/11-19:56:30,581
2022/12/11-19:56:45,581
2022/12/11-19:57:00,581
2022/12/11-19:57:15,580.86666667
2022/12/11-19:57:30,579
2022/12/11-19:57:45,579
2022/12/11-19:58:00,579
2022/12/11-19:58:15,579
2022/12/11-19:58:30,579
2022/12/11-19:58:45,579
2022/12/11-19:59:00,579
2022/12/11-19:59:15,579
2022/12/11-19:59:30,579
2022/12/11-19:59:45,579
2022/12/11-20:00:00,579
2022/12/11-20:00:15,581
2022/12/11-20:00:30,581
2022/12/11-20:00:45,581
2022/12/11-20:01:00,581
2022/12/11-20:01:15,581
2022/12/11-20:01:30,579.13333333
2022/12/11-20:01:45,579
2022/12/11-20:02:00,579
2022/12/11-20:02:15,579
2022/12/11-20:02:30,579
2022/12/11-20:02:45,579
2022/12/11-20:03:00,579
2022/12/11-20:03:15,579
2022/12/11-20:03:30,579
2022/12/11-20:03:45,579
2022/12/11-20:04:00,579
2022/12/11-20:04:15,580.86666667
2022/12/11-20:04:30,581
2022/12/11-20:04:45,581
2022/12/11-20:05:00,581
2022/12/11-20:05:15,581
2022/12/11-20:05:30,579.13333333
2022/12/11-20:05:45,579
2022/12/11-20:06:00,579
2022/12/11-20:06:15,579
2022/12/11-20:06:30,579
2022/12/11-20:06:45,579
2022/12/11-20:07:00,579
2022/12/11-20:07:15,579
2022/12/11-20:07:30,579
2022/12/11-20:07:45,579
2022/12/11-20:08:00,579
2022/12/11-20:08:15,580.86666667
2022/12/11-20:08:30,581
2022/12/11-20:08:45,581
2022/12/11-20:09:00,581
2022/12/11-20:09:15,581
2022/12/11-20:09:30,579.13333333
2022/12/11-20:09:45,579
2022/12/11-20:10:00,579
2022/12/11-20:10:15,579
2022/12/11-20:10:30,579
2022/12/11-20:10:45,579
2022/12/11-20:11:00,579.8
2022/12/11-20:11:15,580
2022/12/11-20:11:30,580
2022/12/11-20:11:45,580
2022/12/11-20:12:00,580
2022/12/11-20:12:15,580.8
2022/12/11-20:12:30,581
2022/12/11-20:12:45,581
