date,value
2022/12/11-21:01:00,580
2022/12/11-21:01:15,580
2022/12/11-21:01:30,579.73333333
2022/12/11-21:01:45,579
2022/12/11-21:02:00,579
2022/12/11-21:02:15,579
2022/12/11-21:02:30,579
2022/12/11-21:02:45,579.33333333
2022/12/11-21:03:00,580
2022/12/11-21:03:15,580
2022/12/11-21:03:30,580
2022/12/11-21:03:45,580
2022/12/11-21:04:00,580
2022/12/11-21:04:15,580
2022/12/11-21:04:30,580
2022/12/11-21:04:45,580
2022/12/11-21:05:00,580
2022/12/11-21:05:15,580
2022/12/11-21:05:30,579.53333333
2022/12/11-21:05:45,579
2022/12/11-21:06:00,579
2022/12/11-21:06:15,579
2022/12/11-21:06:30,579
2022/12/11-21:06:45,579.46666667
2022/12/11-21:07:00,580
2022/12/11-21:07:15,580
2022/12/11-21:07:30,580
2022/12/11-21:07:45,580
2022/12/11-21:08:00,580
2022/12/11-21:08:15,580
2022/12/11-21:08:30,580
2022/12/11-21:08:45,580
2022/12/11-21:09:00,580
2022/12/11-21:09:15,580
2022/12/11-21:09:30,579.46666667
2022/12/11-21:09:45,579
2022/12/11-21:10:00,579
2022/12/11-21:10:15,579
2022/12/11-21:10:30,579
2022/12/11-21:10:45,579.6
2022/12/11-21:11:00,580
2022/12/11-21:11:15,580
2022/12/11-21:11:30,580
2022/12/11-21:11:45,580
2022/12/11-21:12:00,580
2022/12/11-21:12:15,579.46666667
2022/12/11-21:12:30,579
2022/12/11-21:12:45,579
2022/12/11-21:13:00,579
2022/12/11-21:13:15,579
2022/12/11-21:13:30,579
2022/12/11-21:13:45,579
2022/12/11-21:14:00,579
2022/12/11-21:14:15,579
2022/12/11-21:14:30,579
2022/12/11-21:14:45,579.4
2022/12/11-21:15:00,580
2022/12/11-21:15:15,580
2022/12/11-21:15:30,580
2022/12/11-21:15:45,580
2022/12/11-21:16:00,580
2022/12/11-21:16:15,580
2022/12/11-21:16:30,580
2022/12/11-21:16:45,580
2022/12/11-21:17:00,580
2022/12/11-21:17:15,580
2022/12/11-21:17:30,579.66666667
2022/12/11-21:17:45,579
2022/12/11-21:18:00,579
2022/12/11-21:18:15,579
2022/12/11-21:18:30,579
2022/12/11-21:18:45,579
2022/12/11-21:19:00,579
2022/12/11-21:19:15,579
2022/12/11-21:19:30,579
2022/12/11-21:19:45,579
2022/12/11-21:20:00,579.2
2022/12/11-21:20:15,580
2022/12/11-21:20:30,580
2022/12/11-21:20:45,580
2022/12/11-21:21:00,580
2022/12/11-21:21:15,580
2022/12/11-21:21:30,579.86666667
2022/12/11-21:21:45,579
2022/12/11-21:22:00,579
2022/12/11-21:22:15,579
2022/12/11-21:22:30,579
2022/12/11-21:22:45,579
2022/12/11-21:23:00,579
2022/12/11-21:23:15,579
2022/12/11-21:23:30,579
2022/12/11-21:23:45,579
2022/12/11-21:24:00,579.26666667
2022/12/11-21:24:15,580
2022/12/11-21:24:30,580
2022/12/11-21:24:45,580
2022/12/11-21:25:00,580
2022/12/11-21:25:15,580
2022/12/11-21:25:30,580
2022/12/11-21:25:45,580
2022/12/11-21:26:00,580
2022/12/11-21:26:15,580
2022/12/11-21:26:30,580
2022/12/11-21:26:45,579.8
2022/12/11-21:27:00,579
2022/12/11-21:27:15,579
2022/12/11-21:27:30,579
2022/12/11-21:27:45,579
2022/12/11-21:28:00,579.13333333
2022/12/11-21:28:15,580
2022/12/11-21:28:30,580
2022/12/11-21:28:45,580
2022/12/11-21:29:00,580
2022/12/11-21:29:15,580
2022/12/11-21:29:30,580
2022/12/11-21:29:45,580
2022/12/11-21:30:00,580
2022/12/11-21:30:15,580
2022/12/11-21:30:30,580
2022/12/11-21:30:45,580
2022/12/11-21:31:00,579
2022/12/11-21:31:15,579
2022/12/11-21:31:30,579
2022/12/11-21:31:45,579
2022/12/11-21:32:00,579
2022/12/11-21:32:15,579.93333333
2022/12/11-21:32:30,580
2022/12/11-21:32:45,580
2022/12/11-21:33:00,580
2022/12/11-21:33:15,580
2022/12/11-21:33:30,580
2022/12/11-21:33:45,580
2022/12/11-21:34:00,580
2022/12/11-21:34:15,580
2022/12/11-21:34:30,580
2022/12/11-21:34:45,580
2022/12/11-21:35:00,579.06666667
